SampleID,Customer Name,UnitID,UnitMake,UnitModel,UnitDescription,FleetID,ComponentID,ComponentMake,ComponentModel,ComponentLocation,GearType,ComponentDescription,SampleTakenDate,AnalysisDate,UserID,AnalysisModeID,SystemType,UnitTimeHours,UnitTimeMilesORKilometers,UnitTimeReference,UnitTimeUnits,OilCapacityUnits,OilCapacity,UnitTimeOnOil,OilWeight,OilChemistry,OilBrand,OilType,RuleSet,OSAID,OilChanged,Turbo,EngineSize,SampleDescription,OpertorName,Comment,ResultStatement,DiagnosticResultCodes,SystemResultCode,Particle,SampleStatus,SampleRunMethd,RemoteSampleID,TestObjects,ReportType,Iron,IronStatus,Chromium,ChromiumStatus,Lead,LeadStatus,Copper,CopperStatus,Molybdenum,MolyStatus,Titanium,TitaniumStatus,Manganese,ManganeseStatus,Vanadium,VanadiumStatus,Silicon,SiliconStatus,Boron,BoronStatus,Magnesium,MagnesiumStatus,Calcium,CalciumStatus,Zinc,ZincStatus,Sodium,SodiumStatus,Potassium,PotassiumStatus,Water,WaterStatus,Water_External,WaterStatus_External,Oxidation,OxidationStatus,V100C,V100CStatus,Glycol,GlycolStatus,Fuel,FuelStatus,Fuel_External,FuelStatus_External,TBN,TBNStatus,TBN_External,TBNStatus_External,Soot,SootStatus,V40C,V40CStatus,VIndex,VIndexStatus,Barium,BariumStatus,Phosphorus,PhosphorusStatus,Nitration,NitrationStatus,Aluminum,AluminumStatus,TAN,TANStatus,Total_Ferrous,Total_FerrousStatus,Tin,TinStatus,Sulfation,SulfationStatus,Nickel,NickelStatus,Particle1,Particle1Status,Particle2,Particle2Status,Particle3,Particle3Status,ParticleCount,ParticleCountStatus,Moisture,MoistureStatus
106028,PT. SIMS JAYA KALTIM SIMS,BD3212,KOMATSU,D155A,BULL DOZER,0,5050_BD3212,KOMATSU,HYDRAULIC,GENERAL,NA,HYDRAULIC,02/25/2026 00:00:00,03/01/2026 15:40:41,1,Off-Road,HC,1133,0,0,H,L,92,1133,SAE 10,Natural,CALTEX,DELO TORQFORCE SAE10,Hydraulic,ML4240-22-0006,False,False,0,PM250 / 63757,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|ANALYSIS INDICATES HYDRAULIC WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND HYDRAULIC SYSTEM.,115;121;126,,False,NORMAL,NORMAL,,OES;IR;DTV,1,11,N,<2,N,<2,N,4,N,<2,N,0,N,1,N,0,N,21,N,4,N,23,N,6740,N,1909,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,7.0,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,2105,N,<2.0,N,9,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106029,PT. SIMS JAYA KALTIM SIMS,BD3212,KOMATSU,D155A,BULL DOZER,0,4008_RH_BD3212,KOMATSU,FINAL DRIVE,RIGHT-REAR,FINAL DRIVE,FINAL DRIVE RH,02/25/2026 00:00:00,03/01/2026 15:59:07,1,Off-Road,OGB,2225,0,0,H,L,31,196,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Offroad GearBox,ML4240-22-0006,False,False,0,PM250 / 63757,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|FINAL DRIVE WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TE;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,16,N,<2,N,<2,N,<2,N,<2,N,0,N,0,N,0,N,12,N,3,N,17,N,4931,N,1442,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,10.9,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1465,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106030,PT. SIMS JAYA KALTIM SIMS,BD3212,KOMATSU,D155A,BULL DOZER,0,4008_LH_BD3212,KOMATSU,FINAL DRIVE,LEFT-REAR,FINAL DRIVE,FINAL DRIVE LH,02/25/2026 00:00:00,03/01/2026 16:14:25,1,Off-Road,OGB,9033,0,0,H,L,31,196,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Offroad GearBox,ML4240-22-0006,False,False,0,PM250 / 63757,AJI,Critical|Resample 1/2 normal interval,|FINAL DRIVE WEAR RATES NORMAL.|SILICON LEVEL (DIRT/SEAL MATERIAL) HIGHER THAN NORMAL .|OIL DRAIN AND REFILL MAY BE NECESSARY. CONSULT SERVICE PROVIDER FOR FURTHER RECOMMENDATIONS.,TE;CU;RA,90;Dirt/Seal Material;1;Monitor;SubSystem Reason Lookup Failed;Check for recent Maintenance.,False,NORMAL,NORMAL,,OES;IR;DTV,1,45,N,<2,N,<2,N,<2,N,<2,N,0,N,1,N,0,N,27,S,3,N,15,N,4582,N,1301,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,11.2,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1265,N,<2.0,N,4,N,<0.0,N,<0.0,N,<2,N,0.0,N,1,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106031,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,3030_HD1144,CATERPILLAR,TRANSMISSION,GENERAL,NA,TRANSMISSION,02/27/2026 00:00:00,03/01/2026 16:31:09,1,Off-Road,OAT,5576,0,0,H,L,100,624,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Offroad AutoTrans,ML4240-22-0006,False,False,0,PM500 / 56619,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|TRANSMISSION WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TB;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,28,N,<2,N,<2,N,<2,N,<2,N,0,N,0,N,0,N,4,N,2,N,10,N,3379,N,1163,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,11.2,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,942,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,1,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106032,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,5050_HD1144,CATERPILLAR,HYDRAULIC,GENERAL,NA,HYDRAULIC,02/27/2026 00:00:00,03/01/2026 16:48:04,1,Off-Road,HC,37089,0,0,H,L,300,624,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Hydraulic,ML4240-22-0006,False,False,0,PM500 / 56619,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|ANALYSIS INDICATES HYDRAULIC WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND HYDRAULIC SYSTEM.,115;121;126,,False,NORMAL,NORMAL,,OES;IR;DTV,1,12,N,<2,N,<2,N,<2,N,<2,N,0,N,0,N,0,N,6,N,1,N,13,N,4246,N,1320,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,11.1,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1093,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106033,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,4300_HD1144,CATERPILLAR,STEERING,FRONT,NA,STEERING,02/27/2026 00:00:00,03/01/2026 17:04:27,1,Off-Road,HC,36728,0,0,H,L,70,624,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Hydraulic,ML4240-22-0006,False,False,0,PM500 / 56619,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|ANALYSIS INDICATES HYDRAULIC WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND HYDRAULIC SYSTEM.,115;121;126,,False,NORMAL,NORMAL,,OES;IR;DTV,1,8,N,<2,N,<2,N,<2,N,<2,N,0,N,0,N,0,N,9,N,2,N,14,N,4575,N,1306,N,2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,11.1,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1242,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106034,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,3258_HD1144,CATERPILLAR,DIFFERENTIAL,REAR,DIFFERENTIAL,DIFFERENTIAL,02/27/2026 00:00:00,03/02/2026 07:01:39,1,Off-Road,OGB,5576,0,0,H,L,222,624,SAE 60,Natural,CALTEX,FINAL DRIVE 60,Offroad GearBox,ML4240-22-0006,False,False,0,PM500 / 56619,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|DIFFERENTIAL WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TD;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,19,N,<2,N,<2,N,<2,N,<2,N,0,N,1,N,0,N,14,N,49,N,8,N,3289,N,284,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,26.1,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1121,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106035,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,4008_LH_HD1144,CATERPILLAR,FINAL DRIVE,LEFT-REAR,FINAL DRIVE,FINAL DRIVE LH,02/27/2026 00:00:00,03/02/2026 07:18:22,1,Off-Road,OGB,5697,0,0,H,L,42,624,SAE 60,Natural,CALTEX,FINAL DRIVE 60,Offroad GearBox,ML4240-22-0006,False,False,0,PM500 / 56619,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|FINAL DRIVE WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TE;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,18,N,<2,N,<2,N,<2,N,<2,N,0,N,1,N,0,N,8,N,60,N,5,N,1020,N,209,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,26.4,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,446,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,1,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106036,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,4008_RH_HD1144,CATERPILLAR,FINAL DRIVE,RIGHT-REAR,BRAKE GEAR BOX,FINAL DRIVE RH,02/27/2026 00:00:00,03/02/2026 07:37:08,1,Off-Road,OGB,17656,0,0,H,L,42,624,SAE 60,Natural,CALTEX,FINAL DRIVE 60,Offroad GearBox,ML4240-22-0006,False,False,0,PM500 / 56619,FALLEN,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,21,N,<2,N,<2,N,<2,N,<2,N,0,N,1,N,0,N,12,N,73,N,5,N,2177,N,190,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,26.4,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,799,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106037,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,4125_RH_HD1144,CATERPILLAR,FRONT WHEEL RH,RIGHT-FRONT,FRONT WHEEL RH,FRONT WHEEL RH,02/27/2026 00:00:00,03/02/2026 07:53:00,1,Off-Road,OGB,83,0,0,H,L,8,83,SAE 60,Natural,CALTEX,FINAL DRIVE 60,Offroad GearBox,ML4240-22-0006,True,False,0,PM500 / 56619,FALLEN,Critical|Resample 1/2 normal interval,|SUSPECT GEAR WEAR.|DIRT PRESENT.|CHECK ALL DIRT ACCESS POINTS.|DIRT HIGH.|FLUSH UNIT THOROUGHLY.|OIL DRAIN AND REFILL MAY BE NECESSARY. CONSULT SERVICE PROVIDER FOR FURTHER RECOMMENDATIONS.,GW;CD;SB;DO;RC;RA,900;Dirt/Seal Material;1;Monitor;Elevated silicon level detected.;Change automatic transmission fluid.;900;Gear;2;Inspect;Abnormal iron level detected.;Change automatic transmission fluid.;900;Oil Condition;2;Inspect;Abnormal wear rate/levels detected.;Change automatic transmission fluid.,False,NORMAL,NORMAL,,OES;IR;DTV,1,25,S,4,N,<2,N,<2,N,<2,N,0,N,1,N,0,N,11,S,64,N,4,N,1467,N,149,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,26.5,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,677,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106038,PT. SIMS JAYA KALTIM SIMS,HD1144,CATERPILLAR,777D,OHT,0,4125_LH_HD1144,CATERPILLAR,FRONT WHEEL LH,LEFT-FRONT,FRONT WHEEL LH,FRONT WHEEL LH,02/27/2026 00:00:00,03/02/2026 08:08:47,1,Off-Road,OGB,5002,0,0,H,L,8,624,SAE 60,Natural,CALTEX,FINAL DRIVE 60,Offroad GearBox,ML4240-22-0006,True,False,0,PM500 / 56619,FALLEN,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,45,N,3,N,<2,N,<2,N,<2,N,0,N,1,N,0,N,13,N,64,N,4,N,2223,N,99,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,26.6,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,890,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106039,PT. SIMS JAYA KALTIM SIMS,BD3206,CATERPILLAR,D9R,BULLDOZER,0,3030_BD3206,CATERPILLAR,TRANSMISSION,GENERAL,NA,TRANSMISSION,02/27/2026 00:00:00,03/02/2026 08:26:44,1,Off-Road,OAT,1370,0,0,H,L,164,184,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Offroad AutoTrans,ML4240-22-0006,False,False,0,PM250 / 61269,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|TRANSMISSION WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TB;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,18,N,<2,N,11,N,<2,N,<2,N,0,N,0,N,0,N,7,N,8,N,11,N,4445,N,1079,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,11.0,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1148,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106040,PT. SIMS JAYA KALTIM SIMS,HD1154,CATERPILLAR,777D,OHT,0,4008_RH_HD1154,CATERPILLAR,FINAL DRIVE,RIGHT-REAR,FINAL DRIVE,FINAL DRIVE RH,02/24/2026 00:00:00,03/02/2026 08:41:22,1,Off-Road,OGB,3606,0,0,H,L,42,976,SAE 60,Natural,CALTEX,FINAL DRIVE 60,Offroad GearBox,ML4240-22-0006,False,False,0,PM1000 / 53064,FALLEN,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|FINAL DRIVE WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TE;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,45,N,<2,N,4,N,4,N,<2,N,0,N,1,N,0,N,11,N,48,N,5,N,1663,N,288,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,26.3,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,785,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106041,PT. SIMS JAYA KALTIM SIMS,BD3217,KOMATSU,D155A,,0,1000_BD3217,KOMATSU,SAA6D140E-5,GENERAL,NA,ENGINE,02/26/2026 00:00:00,03/02/2026 08:57:07,1,Off-Road,ODS,7064,0,0,H,L,37,36,15W40,Natural,CALTEX,DELO GOLD ULTRA,Offroad Diesel,ML4240-22-0006,False,True,0,RESAMPLE / 46318,FALLEN,Acceptable|This Vehicle Has PASSED The MotorCheck Oil Analysis Test.,|PHYSICAL DATA SUGGESTS THAT OIL IS EITHER NEW OR LIGHTLY USED.|ALL ENGINE WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.|RESAMPLE AT THE NEXT OIL DRAIN INTERVAL.,EA;AB;18;SP;RS,,False,NORMAL,NORMAL,,OES;IR;DTV,1,7,N,<2,N,<2,N,<2,N,31,N,0,N,0,N,1,N,6,N,286,N,10,N,4096,N,1198,N,5,N,<2,N,<0.1,N,<0.0,N,<2.0,N,14.5,N,-,ND,-,N,<0.0,N,10.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1218,N,2.4,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106042,PT. SIMS JAYA KALTIM SIMS,SIMS03,MITSUBISHI,PAJERO,,SUPPORT,1000_SIMS03,MITSUBISHI,PAJERO,GENERAL,NA,ENGINE,03/01/2026 00:00:00,03/02/2026 09:20:12,1,Auto,DS,5748,0,0,H,L,8,250,15W40,Natural,CALTEX,DELO GOLD ULTRA,Diesel,ML4240-22-0006,True,True,0,PM250 / 5748,FALLEN,Acceptable|This Vehicle Has PASSED The MotorCheck Oil Analysis Test.,|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.|PHYSICAL PROPERTIES OF THE OIL ARE WITHIN SPECIFICATIONS.|EXTENDED OIL DRAIN INTERVAL MAY BE CONSIDERED.|RESAMPLE AT NEXT SERVICE INTERVAL TO ESTABLISH A TREND.,18;EOD;SP;RS,900;Wear Metals;2;Inspect;High wear rate/levels detected.;Change engine oil and filter.,False,NORMAL,NORMAL,,OES;IR;DTV,1,72,N,4,N,3,N,<2,N,34,N,0,N,1,N,0,N,14,N,254,N,14,N,3987,N,1053,N,7,N,<2,N,<0.1,N,<0.0,N,<2.0,N,14.5,N,-,ND,-,N,<0.0,N,9.9,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1107,N,2.7,N,3,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106043,PT. SIMS JAYA KALTIM SIMS,ENG03,TOYOTA,PICKUP,,0,1000_WS03,TOYOTA,PICKUP,GENERAL,NA,ENGINE,03/01/2026 00:00:00,03/02/2026 09:33:58,1,Auto,DS,6503,0,0,H,L,6,250,15W40,Natural,CALTEX,DELO GOLD ULTRA,Diesel,ML4240-22-0006,True,True,0,PM500 / 6503,FALLEN,Acceptable|This Vehicle Has PASSED The MotorCheck Oil Analysis Test.,|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.|PHYSICAL PROPERTIES OF THE OIL ARE WITHIN SPECIFICATIONS.|EXTENDED OIL DRAIN INTERVAL MAY BE CONSIDERED.|RESAMPLE AT NEXT SERVICE INTERVAL TO ESTABLISH A TREND.,18;EOD;SP;RS,900;Wear Metals;2;Inspect;High wear rate/levels detected.;Change engine oil and filter.,False,NORMAL,NORMAL,,OES;IR;DTV,1,43,N,2,N,<2,N,<2,N,32,N,0,N,1,N,1,N,13,N,298,N,14,N,4076,N,1319,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,14.3,N,-,ND,-,N,<0.0,N,9.9,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1158,N,2.9,N,3,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106044,PT. SIMS JAYA KALTIM SIMS,WS09,TOYOTA,PICKUP,,0,1000_WS09,TOYOTA,PICKUP,GENERAL,NA,ENGINE,03/01/2026 00:00:00,03/02/2026 09:47:52,1,Auto,DS,14032,0,0,H,L,8,273,15W40,Natural,CALTEX,DELO GOLD ULTRA,Diesel,ML4240-22-0006,True,True,0,PM2000 / 14032,FALLEN,Acceptable|This Vehicle Has PASSED The MotorCheck Oil Analysis Test.,|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.|PHYSICAL PROPERTIES OF THE OIL ARE WITHIN SPECIFICATIONS.|EXTENDED OIL DRAIN INTERVAL MAY BE CONSIDERED.|RESAMPLE AT NEXT SERVICE INTERVAL TO ESTABLISH A TREND.,18;EOD;SP;RS,900;Wear Metals;2;Inspect;High wear rate/levels detected.;Change engine oil and filter.,False,NORMAL,NORMAL,,OES;IR;DTV,1,20,N,<2,N,<2,N,<2,N,31,N,0,N,1,N,1,N,7,N,291,N,14,N,4098,N,1331,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,15.1,N,-,ND,-,N,<0.0,N,9.9,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1245,N,3.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106045,PT. SIMS JAYA KALTIM SIMS,WS29,TOYOTA,HILUX,,0,1000_WS29,TOYOTA,HILUX,GENERAL,NA,ENGINE,02/28/2026 00:00:00,03/02/2026 10:01:39,1,Auto,DS,11780,0,0,H,L,8,265,15W40,Natural,CALTEX,DELO GOLD ULTRA,Diesel,ML4240-22-0006,True,True,0,PM250 / 11780,FALLEN,Acceptable|This Vehicle Has PASSED The MotorCheck Oil Analysis Test.,|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.|PHYSICAL PROPERTIES OF THE OIL ARE WITHIN SPECIFICATIONS.|EXTENDED OIL DRAIN INTERVAL MAY BE CONSIDERED.|RESAMPLE AT NEXT SERVICE INTERVAL TO ESTABLISH A TREND.,18;EOD;SP;RS,900;Wear Metals;2;Inspect;High wear rate/levels detected.;Change engine oil and filter.,False,NORMAL,NORMAL,,OES;IR;DTV,1,23,N,<2,N,<2,N,<2,N,32,N,0,N,1,N,1,N,7,N,284,N,16,N,3898,N,1251,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,14.7,N,-,ND,-,N,<0.0,N,9.9,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1245,N,2.7,N,3,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106046,PT. SIMS JAYA KALTIM SIMS,FT-9108,SCANIA,P360,SUPPORT,0,1000_FT-9108,SCANIA,ENGINE,GENERAL,NA,ENGINE,03/01/2026 00:00:00,03/02/2026 10:15:41,1,Off-Road,ODS,17527,0,0,H,L,10,250,15W40,Natural,CALTEX,DELO GOLD ULTRA,Offroad Diesel,ML4240-22-0006,True,True,0,PM500 / 17527,FALLEN,Acceptable|This Vehicle Has PASSED The MotorCheck Oil Analysis Test.,|ALL ENGINE WEAR RATES NORMAL.|VISCOSITY LOWER THAN TYPICAL FOR THE GIVEN OIL TYPE.|RESAMPLE AT THE NEXT OIL DRAIN INTERVAL.,EA;OT;RS,,False,NORMAL,NORMAL,,OES;IR;DTV,1,13,N,<2,N,<2,N,<2,N,29,N,0,N,0,N,1,N,4,N,250,N,15,N,3547,N,1212,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,11.7,A,-,ND,-,N,<0.0,N,10.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1182,N,2.5,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
106047,PT. SIMS JAYA KALTIM SIMS,HD1116,KOMATSU,785-7,,0,3258_HD1116,KOMATSU,DIFFERENTIAL,REAR,DIFFERENTIAL,DIFFERENTIAL,02/27/2026 00:00:00,03/02/2026 10:31:40,1,Off-Road,OGB,2689,0,0,H,L,137,563,SAE 30,Natural,CALTEX,DELO TORQFORCE SAE30,Offroad GearBox,ML4240-22-0006,False,False,0,PM500 / 72613,AJI,Acceptable|This component Has PASSED The Motorcheck Oil Analysis Test.,|DIFFERENTIAL WEAR RATES NORMAL.|SAMPLE APPEARS FREE OF EXTERNAL CONTAMINATION.|ANALYSIS INDICATES PROPER PERFORMANCE OF THE LUBRICANT AND UNIT.,18;TD;SP,,False,NORMAL,NORMAL,,OES;IR;DTV,1,22,N,<2,N,<2,N,<2,N,<2,N,0,N,0,N,0,N,6,N,21,N,13,N,3840,N,1308,N,<2,N,<2,N,<0.1,N,<0.0,N,<2.0,N,10.9,N,-,ND,<2.0,N,<0.0,N,<3.0,N,<0.0,N,<0.1,N,X,N,X,N,0,N,1087,N,<2.0,N,<2,N,<0.0,N,<0.0,N,<2,N,0.0,N,0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N
